-82.70181295665107 35.6718451335061 37.59632653968063 0.8306577388400267 -6.485926398031891		23.551579848993537 43.13883852142424 58.92210678754149 5.816987744195698 2.535527425822371		52.5232863015965 53.38004922002655 56.82085990265816 3.91218517025103 5.102751702896849		141.3097411802304 30.95047168789474 30.45250513196848 -4.194925843551582 3.3595985223616673		80.85040934889454 46.839810493183776 75.74731239486981 1.0593615127480678 6.577356453279802		
-85.38628482636445 34.198247839908 34.11283934117116 0.46256818910464764 -5.732017514355472		29.606670322060815 58.46732345146972 69.16643316241407 6.674646520304829 3.792754845517449		-29.524391778947745 63.79591510814863 76.44412347235428 6.392995090925111 -3.620576247900952		173.58751517415539 30.125989811105896 35.81514355718942 -5.044464212569147 0.5669403732499126		78.80288649801237 53.27903567021606 85.54736969969154 1.362506038222222 6.882978213890672		
111.4969305844622 16.064544414212403 25.44677909253595 -1.0667873513083557 2.7086229836756885		-8.504740413632295 30.70717261124546 43.117201424256585 5.411045068541083 -0.8091437961461112		-57.3980336404743 30.397153666615374 40.61125862186554 2.6131090850948375 -4.0856958631339735		115.79496989960816 30.49414799241474 35.43269492998503 -2.2961769023620677 4.75093444316548		106.15001318937719 33.92556928340703 52.58101469409618 -1.5060752214281004 5.200876786210886		
108.63270496843506 54.90531315844605 89.52983497168196 -2.4251691890734306 7.192660463500569		-107.7817918753577 31.946165752763047 41.28178050509382 -1.6237180169442875 -5.062816685919546		71.18134289729808 27.67390759508404 30.529706772102287 1.3250308802380093 3.8881021017556363		98.37582659575922 68.94969839794254 88.26847633535205 -1.1968600057633092 8.128850307338844		112.15170054320694 26.413169740386547 36.34150508807802 -1.7509989152296923 4.301052488416227		
108.02236982231764 50.669789061793885 73.3261437372545 -2.411529033265108 7.412075247928501		-125.00332644005718 47.02606346636437 60.31689574943932 -3.7686521129893236 -5.381527998885739		36.725978533853194 53.824495071200886 58.70005543912121 4.797555198665671 3.5793723930532724		91.71206904673646 69.9249556837147 73.38401883688489 -0.25333023289550377 8.475378326108203		127.8614787455826 29.635158144292948 45.63833402868692 -3.2316284810941545 4.156972383373621		
98.79838240628025 27.14006422151486 35.63007232732773 -0.6888073295008215 4.450255697358254		-137.82243142779632 64.52052232584815 82.98055862252731 -5.878122030398286 -5.325763678713268		42.491281448070964 47.03698464526928 57.91981082862204 3.900799381560577 3.5733322519376554		75.75351322089395 64.95755500102698 80.83536689461955 1.7830261348784902 7.022487020448057		131.04852604826937 42.979648577785575 41.12108379033573 -4.4331325570820095 5.091020900242226		
86.05307888143669 31.468204198392048 47.643374499944386 0.3292140035269753 4.771498140934531		-147.4681386648662 62.22842958739859 79.85667582644561 -7.547687757332404 -4.814310109368889		52.58224284293467 33.06878877916944 46.04615581741326 3.1198098372142304 4.077921955945646		89.55168333492658 42.953092135899276 56.9122331474677 0.052496553042456165 6.70902908185411		124.82874915576821 56.508579574149415 65.31433565984793 -4.4273068202066 6.3632442785180015		
-5.3106968395770995 19.69544293810714 26.633601936293203 2.9505575701269136 -0.27427055477010337		-129.72775904616995 67.69032723300951 85.87947267280661 -5.4712768368468305 -6.5836920154597		-9.21168167654457 55.596780972557134 81.17668666808609 6.464394770957499 -1.0483560926680295		40.034435076366414 65.70086646755368 91.27342172677609 5.592046375211905 4.698014126846342		128.7514410041784 55.02445550911484 67.98054099857282 -4.564535539149156 5.6870004011302004		
108.08426328935114 21.492099906110987 32.073202595973264 -1.0696827884366367 3.275745061750799		-119.52993745015927 63.564487118357945 78.44677741017969 -4.69213476137658 -8.283218654189032		-11.739432490282754 55.72509516071562 72.27862934409332 7.037494824895502 -1.4624469443313182		38.043656460506085 14.886056954011844 27.05062216834789 1.6188556520972468 1.2667762497894517		148.67451241979296 61.992902692329565 79.7067429267842 -6.835721309960234 4.16034976243927		
120.22179168949587 8.325122915350175 15.872949358502828 -0.6706141980769995 1.1512231917659144		-65.24942618430445 38.28669147111821 55.90219631800354 2.7949486770445837 -6.0625526572917225		22.135097417500695 42.405388402529425 52.83155710523168 5.194077178885173 2.1128032778218877		-147.4137569946236 8.124031595042005 14.196570850229485 -1.0929673604684467 -0.698612086950656		178.69553487190967 61.110099672645894 75.36346749976637 -7.276316922412535 0.16569007528903548		
-13.25912317576824 30.28251503134119 54.22860222931071 4.930641021016282 -1.1618405106142218		-26.957657772139488 25.23523735027603 31.940718305406083 3.884988732119758 -1.9758855688778054		32.50253502473259 46.60923316994615 72.28722727466813 5.296056069640885 3.37428925370265		176.24536719933212 32.146856466956976 36.34513107248639 -4.525017144121554 0.29695274882244715		-171.14716002420917 51.40231405268922 70.14915939486747 -7.324305159774314 -1.1407799203726523		
-74.56557366056478 29.35502119913387 50.84441756734685 1.442220775256448 -5.223688074515105		29.459316854268074 44.37834555037398 51.04745695848124 4.603859044443867 2.6004244610816833		21.403738676683613 53.302602697514345 69.62629567448909 6.981836923703972 2.736677533632028		-170.21563660449553 49.967095792932184 69.39664460695502 -7.473434605908637 -1.288785975418671		-172.49011592829353 24.447657618270554 27.541011563234967 -4.4781706721476775 -0.5903482886149891		
-135.2547712369879 29.010653737796744 49.80247882875858 -3.9693298671829216 -3.934185886711218		44.980153979667115 21.097832114798873 22.481108668208897 2.4131687957375765 2.411497635440333		-41.862603894475455 44.33306340545827 64.77396745703669 4.760564800943807 -4.265805208009607		176.1205488938575 33.00451284443867 52.18440814825975 -4.884538580701083 0.33123451530521786		-153.23396352326708 48.98659169436133 58.419390001713055 -7.008333108165044 -3.5349509463544067		
132.46097937751532 23.41042518339885 30.418564973871764 -3.3225065775025504 3.6308409522585405		125.9375029437678 20.030184623911506 13.76193693552762 -1.8159330242446299 2.5051592363148334		-45.945995468403765 22.130573793661014 20.19568738743808 2.4213041017958714 -2.502608916062339		171.3430220635491 45.30766681947122 62.606689082712144 -7.679139761309675 1.1691730816457788		177.51235003153943 72.84901910284344 93.86951293776607 -8.347265455348731 0.3626468252425022		
115.55866045859922 30.42302884247469 27.587577115246795 -2.287903708275498 4.784078547252302		157.4309580171655 34.95253944190995 39.27839489070593 -4.677731010882905 1.9441867460770075		-102.391049950749 31.99423131340537 36.34575511387023 -0.9852707368050505 -4.484608408027983		178.18601107197574 51.46143221956148 72.46553672983772 -7.865319095920597 0.24909986185481245		173.19952252590707 52.79128652689833 59.364467673431896 -7.391824258800984 0.8814841545908448		
53.82022041091472 38.76798559714118 58.52800110252585 3.6080828348875 4.933472260935011		-159.26426833944348 49.004090626571696 62.07183808399461 -6.006900982880185 -2.2741007463418694		-118.26548903467453 34.59511572310211 46.03140435187762 -2.733840579447413 -5.084627527537358		170.33157280769424 64.6329761424764 82.25169300472064 -8.845155846797555 1.5069141183705113		149.4079883986764 62.24632030715675 81.33609723258215 -6.409682991576301 3.7894698305793377		
36.67235472967302 35.78335048914181 57.073086747721064 4.593595233313363 3.4205137779620816		-168.86623469240786 61.25554837003371 67.6610927537957 -8.425722907613933 -1.6582182472187914		-74.09965235147914 27.33548539822926 17.190749325778672 1.2300833381155027 -4.318141667080186		142.243186079987 65.12953249431966 77.33688768257701 -6.719871079607037 5.204358500102947		139.70243059532504 43.73868602980592 57.2419563216856 -4.560685698341207 3.8674101343430394		
23.17134005390236 32.335159479176454 54.01568916919069 5.33952067873615 2.2853606423769692		-160.97381760293325 42.236745137445745 52.705775536167515 -5.564245863147203 -1.9187680985879094		-68.31958152820592 41.626494855879685 30.296183099335103 2.211204706772208 -5.562044506084458		134.73655634337462 45.935204169504566 48.24502698206854 -4.783237456762604 4.82742721221992		132.94534251107603 38.654762524985486 48.440620950138026 -3.8965754636585 4.186565568934995		
-29.043897024356696 37.33327260298001 61.24388925602785 4.825249110884554 -2.6795140545525804		-157.3755072300453 25.107914698911053 32.071543945603494 -4.025347121799147 -1.6776095567026785		-50.56700700700622 71.22370925703025 92.85515586975954 6.213874411100464 -7.5560193095926245		108.60774581247307 38.649192461182245 45.36057781363051 -2.0277608181377476 6.022675856620555		164.1141500335789 40.20705700377226 54.348774247160804 -5.178891607036032 1.4738633923124953		
-63.1844552827151 36.43679818517782 41.45497917921553 2.8045740292674903 -5.548371984369876		-157.72144141209475 44.32648293871394 43.61611627653215 -6.046889004552674 -2.4773668059207457		-49.385907686734804 54.526437163654016 57.278846551106604 5.444032779540641 -6.348501243539796		138.74606878940804 57.66314033433021 75.51448962156837 -6.027913490088511 5.287069973891718		-179.61491611431316 27.101886947643333 28.51881758338395 -4.678512735490447 -0.03144467195606468		
-51.16725900402711 20.372218380589516 29.21693249979006 1.9560446967342613 -2.429984140027301		-146.505510892803 27.47585448964374 33.39721539895768 -3.664911274546135 -2.4252449560601326		-90.32416265670824 63.92837159884953 81.24479852000262 -0.04843819638145164 -8.561364334327786		103.6884465891888 45.84535621910233 59.68426936638117 -1.5014438137224495 6.164572027348163		-138.86313752292105 46.82534699891715 67.8012113145001 -5.067233479496169 -4.426173805826589		
-104.76320626161544 13.904477401533933 11.145531815728768 -0.5970015236940782 -2.265449681680474		-150.01502148482467 38.6312783974869 52.96378509685353 -5.473252965161485 -3.158071100106894		-91.13390634703138 49.54355352033908 57.43573476062844 -0.149692065205125 -7.562885450374858		48.79986637050966 28.716185510349785 39.521323986727545 2.8052966286022705 3.204449444116989		-113.42391254574292 26.12043584731952 34.64887037599731 -2.162048507701796 -4.990483929672545		
-48.44888861998467 31.655744572922817 37.235199922068915 2.9334937470120166 -3.309757451506917		-156.37477256361302 55.13522009753404 65.27780922315371 -6.523594141709809 -2.8535094617457335		-97.89094953670043 36.22411235100395 40.415701712718025 -0.8543689576704256 -6.16425735740914		21.123588293474334 57.16590608894809 99.44199704021561 5.992511214829207 2.315152494456841		-22.919233591266547 8.714752424006702 15.806690001745489 1.7924620552942907 -0.7578747943652558		
-72.23494266605947 10.495884226445536 19.469955672553976 0.4809819494972926 -1.501228292203879		-115.57317467508929 70.66651686528711 73.38565443262861 -3.4225090492178225 -7.151918590230634		-127.16526202707556 49.33846305704158 59.92188650971952 -4.826203089129719 -6.366298994381739		47.97756464325992 41.72439864878564 72.52478969187209 3.8918242078599516 4.318906524602745		139.22279911766356 16.095736532621157 41.98398619873691 -2.3035425265428304 1.9867655415579406		
-68.38589731195614 8.219104010722143 18.70059154299154 0.5077820575435537 -1.281589362375258		-125.42210969397416 59.249721265115824 73.22990695215384 -4.944511727441636 -6.951921016447635		-169.57771498119592 57.80219583389466 75.10466421736474 -7.970825846763904 -1.4661251857134863		97.90074341602546 49.8913609515459 65.37932823622134 -1.033036915166876 7.443986379115238		135.2236985458651 17.733533031899732 34.634398518837536 -2.2433230292259965 2.2258739613127276		
-26.012236585621906 22.9439191528542 33.6686201918707 4.086732259468626 -1.9943130382913277		-112.55634972855765 43.4252925439652 48.667053797322666 -2.375627888400855 -5.7193569004418565		155.51026154342586 62.33113773720123 75.11061371567726 -7.560435752450058 3.443853933093042		99.15338350397465 59.10894834535797 72.50477260481767 -1.2798407729054058 7.942917235747501		-22.89797817675931 22.202701763908333 31.272460566007016 3.4401237984768693 -1.4530221341945677		
13.921008221527025 20.457577204298715 23.50991380742659 3.5975436045031715 0.8917020316176204		163.48814035475806 18.982703079849788 32.498853816287806 -2.6581101605449002 0.7879666152474759		85.64476463333129 18.466390205324107 32.8014023708606 0.24520322551558604 3.219582805862813		69.14861779494434 52.41050920502345 67.09735828864545 2.4164608411828605 6.344233455254835		-35.22583735227282 67.20251513698487 88.49732937025465 6.001715222150777 -4.2377988950594725		
36.29283768466656 54.339123789231614 74.00095768891724 5.7077270826603534 4.19164396516806		146.17292561748994 33.28845645426615 38.39491937142721 -4.960016622583719 3.323836960995173		32.53612073660108 39.4597569720906 39.19262494035724 4.81480568373942 3.071638539298218		72.35453268151726 31.457400457176835 50.094194241169966 1.531625632759778 4.815035029270316		-67.5059942859723 63.364183586507856 80.79037956117045 2.7070091755067334 -6.53723261445142		
34.70768007664417 75.59655806785653 92.40857379685207 6.796358106449295 4.707369382972477		165.3072692231596 52.669692929304155 74.71854445875644 -7.189211962942337 1.8850795992620786		-11.664545032488963 38.18632904489209 40.494351451117396 5.20035008205365 -1.0735851433176595		132.70985149560556 39.40650958236507 48.74204385039916 -4.328024639346437 4.688617579599041		-58.50318043446749 36.34896875719999 48.55245360951707 2.81577590148803 -4.595501228657303		
39.27856388117396 62.64992306629793 77.03165234563156 5.374907332999795 4.395953617939668		157.2964535455502 50.89098030421283 61.66020314585026 -6.177916327462241 2.58472770115134		-73.05395116116767 37.178223946751345 45.85955865348567 1.9822357729539546 -6.505504016694298		156.279776128377 74.71606617727153 92.35464896050391 -7.137091669292754 3.1359693070735224		-41.6687661418452 48.71754317343717 64.77397438005521 4.590933986511091 -4.085885803462305		
58.09268944418597 53.15128622728196 62.76929156415576 3.606353448993464 5.792201633689387		86.1439877858734 25.274339322201726 17.55325701094928 0.24498478557447978 3.6346865814270948		-128.567892220182 49.21651263113705 68.80938964545224 -4.891537420357588 -6.1345706148617305		161.18126318798247 69.87462061165495 76.1186974388789 -7.778014505637691 2.65069077286563		-49.86913966511376 36.50965997824233 58.92532957863876 2.9431053478863283 -3.491231679659323		
70.59888489505718 70.99298920540487 98.54250355734045 2.6102915518519354 7.411864192959207		6.485604760710705 19.63468950828568 15.573425195621677 3.2385090754388965 0.36815730571429073		-161.98559739077413 41.509757218141026 60.977349957305606 -6.8426051520126006 -2.2251989787325797		176.96528320552505 54.554478274258585 71.36553359291034 -7.220391663633309 0.38279184557858353		-37.04601988295776 20.7127780114349 13.888443957960613 2.6369760405871765 -1.9904267039311028		
103.83812538640423 63.722340503273536 82.5131436056647 -1.8730377888134355 7.60379825903666		-34.73604469940109 70.33024570530371 77.51838303623404 7.11949886804151 -4.936403943947521		167.83760373529012 49.73056925694832 70.3991491461171 -8.050840229104816 1.7351232182509788		176.02315932174412 43.03332348859182 48.60268705321449 -5.724430856755523 0.3979660997330585		-65.63455875147325 10.794448994954662 1.9246477086265217 0.6470751586601936 -1.428759337455658		
140.28985330150218 57.34091860554069 60.817898758798954 -5.546951852233569 4.6068278039209565		-47.535330654957164 75.46714328064606 85.15546837143083 4.974678563620249 -5.435634432526691		-178.0346535806644 56.77121143479209 80.09428683917571 -8.271847289369878 -0.2838503056524584		149.5451086317752 32.86907138209585 37.52185543930602 -4.472152248439159 2.629558632087261		176.20966427383493 25.531763883655582 21.55267050325346 -3.15267768572391 0.20886650798882736		
135.98449058544185 59.3071292238978 74.06117756632855 -5.6617239588227575 5.4704258309066836		-30.640804986794908 61.86602440178319 71.76569506731643 5.267414771441965 -3.1202059448497854		-170.3692035844413 57.14912257607561 91.71728658556925 -6.245283164524139 -1.0597637576085215		143.87781409681085 53.98813914172512 65.40064911584446 -5.749889577703678 4.196302935070938		105.8874757087336 12.13207861496391 16.059491302687448 -0.6404226230635847 2.2500877181994543		
143.8888792340558 43.38679629981476 40.27332924120891 -5.1991397783579965 3.7928238773013705		-14.133937228940058 49.784740598113075 59.17735816522644 6.396821402029929 -1.6107990742622778		-151.60462461754116 47.873813415085046 62.0253013072926 -7.122072712343628 -3.850147464014775		95.66352923295757 29.069272196854087 30.119673031584906 -0.4843886651577537 4.884406039913802		71.9216147532546 8.189381088568016 9.081771008895561 0.4473856998310379 1.370528901098843		
104.73019154908972 13.68579382297758 7.021036108565597 -0.5677814690582789 2.159617273411327		73.79118927357136 15.834394831653789 28.474770979429696 0.7731136079385446 2.659547904741881		-125.25558816909162 46.68629101197721 58.67225486534694 -3.918509567684752 -5.5434155974721815		82.75027158190471 32.968757906046264 36.17508828891223 0.6416027876888111 5.043600948530426		97.78636086406698 27.411889102196476 49.993994256463196 -0.7433579643038356 5.436269538954865		
-50.51388078566283 7.623602063251376 16.81516191419607 0.8194125272659154 -0.9945176775046033		85.33042531263855 28.16715889640298 37.92771853852725 0.41186645884268175 5.042416181129075		-178.80906649019752 42.53862877048895 51.83970375429563 -6.01711745559565 -0.12508807910504677		65.46569764178582 54.62220878909286 65.44812072924387 2.8576159734551267 6.260530657755286		93.30152457601523 51.73689365492142 72.72154399334845 -0.41369616412380045 7.171476001584965		
149.2889068265463 10.357942673846185 14.232422046183727 -1.3862100986005086 0.8234343734642355		70.76945055927368 38.989107770769245 53.34530860560159 2.107897716614834 6.042681810888305		-171.73378193912552 54.946374130906065 64.93860642353647 -7.551221822728028 -1.0970575199919554		43.338810664388575 59.908569972590136 88.72208811068006 5.440709512309584 5.1340278517269144		96.7751203679008 77.25991548887811 112.2845843492223 -0.9696945804417969 8.16224755809209		
-177.48846845870557 33.817250133326404 39.21417967923264 -4.83080557427966 -0.21189165253752973		-136.78069639238223 4.384353098579372 8.077860414674666 -0.6075056611063141 -0.5708710768247245		-168.3693396057915 70.275234962978 83.72216120725405 -8.332185632260401 -1.7149992244136498		23.697890617985436 55.23429293187153 75.63579189917876 6.805200938825588 2.986975549201295		64.54703698522106 56.60291207608106 78.86800109896686 3.3300466322526128 6.996363604802723		
-172.68136123383613 50.799014462354876 57.6495673545802 -7.036996998037899 -0.9037869597071767		-46.744402169009675 19.356029585252838 23.075036183556445 2.1269678699170007 -2.2605908469438125		-142.7316189252572 68.91446135291574 72.63258399848667 -5.643589156226647 -4.294343041947991		78.35828866090546 33.31289938595513 35.752525604851925 1.0448225336261 5.0712325279649635		72.7411698802417 51.2887749269407 65.167413376993 2.320673037784246 7.469723476891107		
-176.2632346221007 34.601850299712474 39.73793359787542 -4.749678885832678 -0.31020858739385		-25.526446523098134 32.46314204742623 39.95842723675106 4.602652498678918 -2.197961022012462		-155.24401294982374 46.10152542720836 50.08661693979419 -5.525121213172449 -2.5478158419006074		52.7126794539011 60.080879976219556 81.96539527610295 4.192315229624145 5.505727510623817		111.02773356768877 54.59554720610045 73.91090524418227 -2.74073350147307 7.129538089895866		
-148.059747426611 43.36015045014924 58.766966304325 -4.92355327042318 -3.0694432389026325		24.905368728893958 47.884568827409495 72.3378671669611 6.006066171586148 2.7886071659843257		-158.00881594472096 22.493780827916474 27.544117402381577 -3.487087385069258 -1.4082506608667138		10.836079797232182 19.743477563106772 30.99391202654497 3.266896267226804 0.6253261107716678		109.22480320531575 54.48738318717249 79.2115664339097 -2.1042826629684894 6.034264489175366		
-152.39364913347643 55.43659844350198 66.917621907744 -6.7616808410309694 -3.535875702181891		17.649748891658525 50.83489923739133 66.76096795178731 7.287702425164456 2.318761835314401		-146.52771638470637 46.29930479088667 68.5445965519285 -6.248460311723416 -4.13142020973518		-148.67816301793738 14.298952423949126 23.60066895718418 -1.9417260806566758 -1.1816018182066788		107.83638919703881 50.79370491162962 58.20340819400347 -2.2349749419961933 6.945972318327787		
-155.92347249357232 61.14548048443004 75.13504358099104 -7.239906078344555 -3.2350076738638682		2.2594374751895288 32.691949895199876 51.015767658171775 5.0083905394594375 0.19760643620628826		163.5418112073257 34.998050571903555 35.52233076974137 -5.347933003236173 1.5798857992559694		-129.80402861796892 1.8484603846035486 5.643747792221227 -0.2020660376341539 -0.2424925188758855		127.98172062450152 64.13522098096838 85.64025472655815 -4.739926679206686 6.070820692932578		
-153.39503416295202 70.68793292883797 98.54392599481008 -7.683194073641803 -3.848289916051433		5.350821192411369 30.025079875732096 40.133933218446025 4.624704003610943 0.4331585614856883		127.50264828050805 33.785702967018686 46.813918730633006 -3.3183808624447915 4.324184282679612		150.5273558679336 4.353937007613245 8.715772422101498 -0.6399012721207699 0.36163551167554114		160.41072793402256 68.31856588583267 95.78576644369382 -8.240692357423582 2.932640060143107		
-156.27659906612712 32.09675792206874 42.584487205534565 -4.042495481212979 -1.7765010016412202		-7.518803106043467 37.84137061836761 44.912082465249405 5.0973434355012825 -0.6727798883385464		80.67245111765888 44.24036537129539 67.80679777808068 1.0632742632081191 6.473510258489898		116.57429491937809 19.763601750856896 19.43184625785821 -1.5339341639986566 3.066631350453757		159.48703453075495 34.096949999105156 46.24295873209655 -4.992490076944849 1.8679033400861917		
-138.35710194105667 32.5053027544305 42.829674706337194 -3.258268374411142 -2.8971914100655334		-39.569108273027474 49.58697800966495 65.22601833113092 5.326547166565586 -4.401667872638664		137.7335694526558 64.0119510920521 93.21266611513303 -4.836270429116742 4.395490586229522		96.78800768846992 43.017046823947666 53.4752383895522 -0.7148373686660934 6.005497256493357		129.31129894486912 29.481071360954406 33.461842211484935 -2.745864083857486 3.353440889397623		
-166.84819911357027 37.49826270021314 45.200217976198914 -4.505584409704435 -1.0527773115009171		-19.979102674537362 55.96264053051427 82.34885699086179 6.629546420216063 -2.4102196318330895		169.41466776946194 53.546260555253646 78.36685498543886 -7.095859981897391 1.3260740228958463		95.07594040908799 57.28744593182476 63.67439245936613 -0.6702368505019239 7.545641102962445		162.85761777174557 26.94291783862632 42.98622760352702 -4.580298771775772 1.4127934835081595		
-171.3882612174793 35.89498617593773 47.09559959078537 -4.403514866735432 -0.6668918674696442		-19.55349245089777 35.764526861272834 55.587586297497836 5.9789304091027695 -2.123534414827206		161.956468420202 38.01931682222749 49.376838644524675 -6.063497235577526 1.9752441572612962		84.63342997978393 76.59408451825148 82.40298690761063 0.6750581198335583 7.186118410041985		126.53150130690854 29.01917499339556 43.81314438443447 -3.015881614176645 4.071047101342006		
-140.88686201279108 34.25456353097657 46.08686717000989 -4.004196506285969 -3.2556470800314843		105.674096232421 13.579160297785378 16.343379205577303 -0.6667393746694946 2.376124108018609		-159.36884806695804 38.10133662480268 62.96993696355142 -5.629062297441941 -2.1193190743468495		99.5837690080754 82.98571477311302 88.59390856493948 -1.4601489729474635 8.647816779822803		88.29449077080571 29.374722365909324 33.41994152397997 0.13914206785303537 4.673031570250485		
-77.31963866577698 46.9131592905827 60.074668074944334 1.5080672663331685 -6.702533287013538		75.96258399100635 30.122252638208113 39.5805588659248 1.202991032864292 4.8115456452081125		163.83290736054627 48.86395997975666 70.23718047719848 -6.8218746486737025 1.9776897098401534		92.36897033055646 46.60078633870416 45.54998295710982 -0.240978406497089 5.824968243852549		-6.3209346351552655 12.248630239322548 14.462591285609676 1.823033759799251 -0.20193904369676408		
-68.7214091035046 62.51923120954781 80.86614402204441 2.6768703437145187 -6.873405011808283		56.19153079658654 63.01077938813811 80.3459274018132 4.002436452028266 5.9768568544606655		131.92949237055248 57.03894368340371 75.80668017628362 -5.072809094542284 5.647886839949007		57.64170441754557 52.11446348447548 61.635097527286135 3.4241146294327427 5.404232051405522		-116.48269001259526 19.49139882575817 22.074833578595083 -1.1918836163868132 -2.3923584435108847		
-25.4808762424149 41.57901264924007 60.896035313415396 5.70397778741095 -2.7183212520688755		15.3874216782315 61.88956368060005 67.81972947841574 7.756039586304617 2.1345374512637294		87.27350737264183 47.908370150253106 74.97182544422195 0.3706131809479589 7.782357536852588		34.285981786416066 54.31206510257579 61.77482876787725 5.2017156633140145 3.5465052641330566		-149.50882832583522 25.86030345041112 32.9304993464708 -3.112947293467802 -1.8330200676095831		
-36.04584146573971 47.1038629391942 59.44795196935 5.7302622391416955 -4.170288078291075		21.1213310555303 53.99448109007931 61.91607827268919 7.064665058196251 2.729049573852471		62.55013117372468 18.176306183553127 35.1987175825005 1.5690133398022958 3.020496161514961		-8.564481866357875 21.107292449403882 33.24787482320662 2.5851305089645265 -0.38932518693786566		176.19778839666947 38.89856186890083 34.021756215819714 -4.538908408163773 0.3016499379787465		
-28.58952999921948 57.868157187970716 73.84508594701256 6.223246195538377 -3.391548859192937		8.731565193816852 33.93910361224478 36.00820285188697 4.317184558383 0.6630563755198212		21.27133544802067 22.526222202512642 37.482196618777905 3.905974367218468 1.5206250402911514		43.17578210552388 32.239839115494 40.418559836868894 3.2585826438838184 3.0574218719965995		-110.60195317868204 19.31788000789054 20.082421830559728 -0.782036756994034 -2.080359740036588		
4.123941129492602 43.321104312090206 67.91303101486116 6.369197912321922 0.4592249171575791		27.79224130317781 25.582800512329836 39.1803546398908 3.614727707803261 1.9052042070989421		25.501790164832148 23.725973045266162 36.13035668931347 3.893773028645936 1.8573838027730545		134.3852310127132 38.02680585476401 34.92134855806401 -3.5395393194026714 3.616322827600251		-136.17182161978633 67.48729275577062 68.71011578525184 -5.057449519767853 -4.85469659446403		
16.131107958673354 31.86519346513465 50.02053687107068 5.378398562879286 1.555558877427443		60.30922050846302 82.92478880555304 96.15083857144606 3.646024559929692 6.394552409704829		17.09236780189029 39.32588161416789 53.910620643805025 6.226745749284751 1.914689209079862		164.14394237892517 19.906032180377967 25.357649864997892 -3.3819948745761526 0.9605829405390931		-175.03432860046664 59.472368159770845 76.39441894431351 -7.764920743793194 -0.6746548434597164		
-13.734006944235347 23.142566625320047 42.76410107888027 3.757104891669719 -0.918246272749171		84.87938753242996 36.75036817218573 46.75043283030384 0.4634829234749209 5.172208512546341		28.099792202394607 62.17845543197712 89.77515090648221 6.672180900891252 3.5625817184125954		164.11534715049805 54.05284724284686 53.7851563689407 -6.832943693623262 1.9444365886891843		-168.73412147433245 59.22729290730058 69.97815489823022 -7.647586204904197 -1.523402849627781		
-11.668578926260512 40.986011352452905 65.04084826421904 6.453620179932844 -1.3327899535600802		123.78800870403191 27.824863879769975 41.16510677424583 -2.2930106063548696 3.4268095719100806		21.997395978932893 62.492938534007166 86.95492748661859 7.56805662751657 3.057293257976444		147.2575958479603 61.412277981087506 59.57795861795703 -6.357975002422303 4.088395417990046		-170.80089764896442 51.7033150175896 69.10372558889638 -6.858265396103317 -1.1106863438681476		
-10.217440225618748 46.25812521878035 70.7965306517698 7.159550953935436 -1.29045650999401		177.66463985618373 58.36938806659483 80.4196018457007 -8.391112135536364 0.3422089436089269		57.3820215888061 22.025372509425132 41.2929488858932 2.138488791866014 3.3415511833009788		136.46245936482214 78.65539198635277 94.81202632935009 -6.402846738659691 6.0840527512969835		-151.9140994859909 56.945112047870296 64.02550549937547 -6.47851433462257 -3.457155995228546		
5.481069594695482 67.3793582084039 82.57188971019482 7.469585701033205 0.7167485596293394		173.72600929381343 58.878757704134564 83.04800733191344 -7.526568701813015 0.8274827805866477		29.59377396663675 3.6217128753987406 9.524752704272977 0.5965360101961257 0.33879388265153515		153.09563640969267 41.80962778661062 46.02387357187969 -5.506856656574293 2.79431519892306		-136.35049412539317 21.723128888938053 36.71600863335568 -2.6381003608297933 -2.5165791267859494		
18.28982602330135 39.00842891785202 51.400613874007945 5.041723990998022 1.6663976752430805		-162.39298595828262 25.51186810173781 34.09796897015826 -4.380081702527935 -1.3900339414420548		-88.77517848263813 10.180726957398814 20.420148567964407 0.03728962479172574 -1.7441011820092398		115.7230017025822 24.38953688689469 18.830126072603846 -1.6002003854796536 3.3215576787886385		-106.28140780608216 23.307532582080142 11.630139061019479 -1.0738454944274927 -3.676693635644352		
33.79837569299916 30.227985971240084 33.802019662864076 3.7492737769189626 2.5097661079794116		-86.12674429538826 52.224623512810126 61.55161462885079 0.5929083070885861 -8.757330308333106		-71.79524690175502 35.471163552716376 43.667389220390604 1.60855683523192 -4.891085869149336		93.65476475169906 31.59326563907837 24.725893250804152 -0.2654560373377416 4.155910851543944		160.3447215676804 30.161490907442527 42.89805475286115 -4.299804093811311 1.5357673864290429		
45.06094944860186 28.591457514546352 44.73620114587077 2.912094168466738 2.9182963569126805		-64.12532039894252 58.049407087409335 74.37820694200079 3.6414349765968836 -7.5076813850542905		-91.14144774544079 50.76249306251044 54.69587354495282 -0.15333638786330853 -7.695810506963967		-77.46344943744214 28.813087642094434 37.254351301851266 1.0795859175017188 -4.855038278379906		168.1864817631774 24.013000076162587 22.884023546438936 -3.720406596152178 0.778149571431925		
